Inspection Date,Inspection Type,url_inspection,url_inspection_full,url_entity_full
21-Oct-2022,Required,location.href = '/Inspection/Details/bfb97f92-0c15-4a2d-b7f9-bb557f6ffb1e' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/bfb97f92-0c15-4a2d-b7f9-bb557f6ffb1e,https://checkbeforeyougo.phsd.ca/Facility/Details/c0be5483-a02f-4338-ba97-99b4cf82b396
16-Apr-2024,Required,location.href = '/Inspection/Details/5835918b-d735-4729-97b2-6fdc15580161' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5835918b-d735-4729-97b2-6fdc15580161,https://checkbeforeyougo.phsd.ca/Facility/Details/d9b503bb-af0d-4dc8-930e-2e4412cc958d
27-Mar-2024,Required,location.href = '/Inspection/Details/0d3fb64e-79f5-465e-8f6a-f85f5c1d814f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/0d3fb64e-79f5-465e-8f6a-f85f5c1d814f,https://checkbeforeyougo.phsd.ca/Facility/Details/d9b503bb-af0d-4dc8-930e-2e4412cc958d
17-Aug-2023,Required,location.href = '/Inspection/Details/4cdaa1ba-a3b9-48d9-ab90-1acef2cf98df' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/4cdaa1ba-a3b9-48d9-ab90-1acef2cf98df,https://checkbeforeyougo.phsd.ca/Facility/Details/54320c57-fb1d-4efc-aaba-807610b41ea5
27-Jun-2023,Required,location.href = '/Inspection/Details/b0701d8d-9c43-46d0-af61-bf0d588750a8' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b0701d8d-9c43-46d0-af61-bf0d588750a8,https://checkbeforeyougo.phsd.ca/Facility/Details/bb57b025-a0fb-4354-af86-6f44d4fb141a
30-Mar-2023,Required,location.href = '/Inspection/Details/99a2b682-c6cc-4e77-97ae-1253b077803f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/99a2b682-c6cc-4e77-97ae-1253b077803f,https://checkbeforeyougo.phsd.ca/Facility/Details/bb57b025-a0fb-4354-af86-6f44d4fb141a
22-Jun-2022,Required,location.href = '/Inspection/Details/2d5fc319-a42c-4b8e-bf11-8eb57f062a9a' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/2d5fc319-a42c-4b8e-bf11-8eb57f062a9a,https://checkbeforeyougo.phsd.ca/Facility/Details/bb57b025-a0fb-4354-af86-6f44d4fb141a
07-Feb-2024,Required,location.href = '/Inspection/Details/2ace037f-7444-449f-80c4-42cfafb87bca' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/2ace037f-7444-449f-80c4-42cfafb87bca,https://checkbeforeyougo.phsd.ca/Facility/Details/4f98450e-09fe-45a8-8fcb-fd3eeb8be2cb
19-Dec-2023,Required,location.href = '/Inspection/Details/4934eef0-6376-432a-839f-9134ddec8161' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/4934eef0-6376-432a-839f-9134ddec8161,https://checkbeforeyougo.phsd.ca/Facility/Details/4f98450e-09fe-45a8-8fcb-fd3eeb8be2cb
26-Oct-2022,Required,location.href = '/Inspection/Details/761cd620-fc05-4840-a0b6-34ff098fd7a2' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/761cd620-fc05-4840-a0b6-34ff098fd7a2,https://checkbeforeyougo.phsd.ca/Facility/Details/4f98450e-09fe-45a8-8fcb-fd3eeb8be2cb
15-Feb-2024,Required,location.href = '/Inspection/Details/5feb6134-cbd7-4110-8579-fb51e5ab231e' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5feb6134-cbd7-4110-8579-fb51e5ab231e,https://checkbeforeyougo.phsd.ca/Facility/Details/42e34015-995a-40c2-a61d-eb868f714340
29-May-2023,Required,location.href = '/Inspection/Details/1bf79618-b6ca-4fa1-ab3f-a2e9a143c949' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/1bf79618-b6ca-4fa1-ab3f-a2e9a143c949,https://checkbeforeyougo.phsd.ca/Facility/Details/42e34015-995a-40c2-a61d-eb868f714340
15-Nov-2022,Required,location.href = '/Inspection/Details/4c0d0508-01d3-42db-bea4-832223831f7b' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/4c0d0508-01d3-42db-bea4-832223831f7b,https://checkbeforeyougo.phsd.ca/Facility/Details/42e34015-995a-40c2-a61d-eb868f714340
12-Apr-2024,Required,location.href = '/Inspection/Details/28fef7ab-9f15-41a7-a715-4aabf17e40a3' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/28fef7ab-9f15-41a7-a715-4aabf17e40a3,https://checkbeforeyougo.phsd.ca/Facility/Details/5db347e0-0f88-46dc-a71f-7cd4831e03cf
16-Feb-2023,Required,location.href = '/Inspection/Details/e95a5ec9-e96f-4ffa-a596-2b87a1e80e8a' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/e95a5ec9-e96f-4ffa-a596-2b87a1e80e8a,https://checkbeforeyougo.phsd.ca/Facility/Details/5db347e0-0f88-46dc-a71f-7cd4831e03cf
05-Oct-2022,Required,location.href = '/Inspection/Details/be516779-1ed4-41a0-a158-c51285bd835e' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/be516779-1ed4-41a0-a158-c51285bd835e,https://checkbeforeyougo.phsd.ca/Facility/Details/5db347e0-0f88-46dc-a71f-7cd4831e03cf
06-Mar-2024,Required,location.href = '/Inspection/Details/5878cd4c-03e0-4327-ac44-df33477b8ee0' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5878cd4c-03e0-4327-ac44-df33477b8ee0,https://checkbeforeyougo.phsd.ca/Facility/Details/70694459-f709-467b-a0c8-38cab9a4622e
08-Feb-2023,Required,location.href = '/Inspection/Details/c9f52f4c-376b-4365-a415-341af4dc4052' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/c9f52f4c-376b-4365-a415-341af4dc4052,https://checkbeforeyougo.phsd.ca/Facility/Details/70694459-f709-467b-a0c8-38cab9a4622e
24-Oct-2023,Required,location.href = '/Inspection/Details/f782aeef-ae9f-4c9c-99d0-dfdff56fec4c' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/f782aeef-ae9f-4c9c-99d0-dfdff56fec4c,https://checkbeforeyougo.phsd.ca/Facility/Details/edf112c8-a6d2-435d-8f9c-4b8495f67373
14-Oct-2022,Required,location.href = '/Inspection/Details/a6ea6282-0388-403a-8bd1-42d6924e8f15' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/a6ea6282-0388-403a-8bd1-42d6924e8f15,https://checkbeforeyougo.phsd.ca/Facility/Details/edf112c8-a6d2-435d-8f9c-4b8495f67373
01-Feb-2024,Required,location.href = '/Inspection/Details/5a6ba7bb-32c4-4b41-b867-ba9e871dc6af' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5a6ba7bb-32c4-4b41-b867-ba9e871dc6af,https://checkbeforeyougo.phsd.ca/Facility/Details/9c19fb32-37e9-42d6-89f1-3fd7ca64832c
27-Feb-2023,Required,location.href = '/Inspection/Details/db8cbab0-93aa-483e-9c78-af3fe21e9ca5' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/db8cbab0-93aa-483e-9c78-af3fe21e9ca5,https://checkbeforeyougo.phsd.ca/Facility/Details/9c19fb32-37e9-42d6-89f1-3fd7ca64832c
01-Feb-2024,Required,location.href = '/Inspection/Details/bbb4fccb-4ef6-4a06-865b-b13afc02a8bb' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/bbb4fccb-4ef6-4a06-865b-b13afc02a8bb,https://checkbeforeyougo.phsd.ca/Facility/Details/21601ccb-7dd1-4c58-934f-125e503f8282
27-Feb-2023,Required,location.href = '/Inspection/Details/ba977bba-03f0-4a25-ab38-d4a2b27e698d' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/ba977bba-03f0-4a25-ab38-d4a2b27e698d,https://checkbeforeyougo.phsd.ca/Facility/Details/21601ccb-7dd1-4c58-934f-125e503f8282
13-Oct-2022,Required,location.href = '/Inspection/Details/da97060d-486e-4be5-9f9b-ea0ea9c1d75d' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/da97060d-486e-4be5-9f9b-ea0ea9c1d75d,https://checkbeforeyougo.phsd.ca/Facility/Details/21601ccb-7dd1-4c58-934f-125e503f8282
01-Feb-2024,Required,location.href = '/Inspection/Details/41e697c8-e9c6-4ea9-9338-dca3ae7a0343' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/41e697c8-e9c6-4ea9-9338-dca3ae7a0343,https://checkbeforeyougo.phsd.ca/Facility/Details/7ec0da42-1120-462a-8b3b-e28091248f20
27-Feb-2023,Required,location.href = '/Inspection/Details/d17fe920-1fae-47f5-893c-d83c071f71e8' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d17fe920-1fae-47f5-893c-d83c071f71e8,https://checkbeforeyougo.phsd.ca/Facility/Details/7ec0da42-1120-462a-8b3b-e28091248f20
13-Oct-2022,Required,location.href = '/Inspection/Details/5c0a2a0f-94f7-4860-b44c-d93200bd5b37' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5c0a2a0f-94f7-4860-b44c-d93200bd5b37,https://checkbeforeyougo.phsd.ca/Facility/Details/7ec0da42-1120-462a-8b3b-e28091248f20
01-Feb-2024,Required,location.href = '/Inspection/Details/1de05790-d954-434a-b46b-daa90441f8be' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/1de05790-d954-434a-b46b-daa90441f8be,https://checkbeforeyougo.phsd.ca/Facility/Details/91326322-a3ac-465b-ad7f-bc3075e3de23
27-Feb-2023,Required,location.href = '/Inspection/Details/fb679570-bc1e-40bf-bd54-b8660ae6b756' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/fb679570-bc1e-40bf-bd54-b8660ae6b756,https://checkbeforeyougo.phsd.ca/Facility/Details/91326322-a3ac-465b-ad7f-bc3075e3de23
13-Oct-2022,Required,location.href = '/Inspection/Details/1b4ea22e-0688-47c1-a87a-499411d44fef' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/1b4ea22e-0688-47c1-a87a-499411d44fef,https://checkbeforeyougo.phsd.ca/Facility/Details/91326322-a3ac-465b-ad7f-bc3075e3de23
08-Apr-2024,Required,location.href = '/Inspection/Details/e93b63a7-cca2-4716-9145-c4329a1a6cfc' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/e93b63a7-cca2-4716-9145-c4329a1a6cfc,https://checkbeforeyougo.phsd.ca/Facility/Details/2c8c94ad-115f-402f-bedf-3b092c948820
11-Sep-2023,Required,location.href = '/Inspection/Details/184445f5-0d68-4bda-9e2c-268ffebcd3a1' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/184445f5-0d68-4bda-9e2c-268ffebcd3a1,https://checkbeforeyougo.phsd.ca/Facility/Details/2c8c94ad-115f-402f-bedf-3b092c948820
07-Nov-2022,Required,location.href = '/Inspection/Details/d0b38c10-cd5c-417f-a763-4819e1b69550' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d0b38c10-cd5c-417f-a763-4819e1b69550,https://checkbeforeyougo.phsd.ca/Facility/Details/2c8c94ad-115f-402f-bedf-3b092c948820
30-Aug-2023,Required,location.href = '/Inspection/Details/333f19ad-d0bb-4a5d-9b7b-8accc5bab934' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/333f19ad-d0bb-4a5d-9b7b-8accc5bab934,https://checkbeforeyougo.phsd.ca/Facility/Details/177151d7-939c-46a5-bc5c-afef8187e600
03-May-2024,Required,location.href = '/Inspection/Details/4384c4df-c5f4-4ab4-9614-c88a7c5a8703' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/4384c4df-c5f4-4ab4-9614-c88a7c5a8703,https://checkbeforeyougo.phsd.ca/Facility/Details/51971602-ff6d-4da1-ae3a-c319d8881e84
18-Jan-2023,Required,location.href = '/Inspection/Details/682c4b82-4406-47ac-90f6-0e82058bd175' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/682c4b82-4406-47ac-90f6-0e82058bd175,https://checkbeforeyougo.phsd.ca/Facility/Details/51971602-ff6d-4da1-ae3a-c319d8881e84
12-May-2022,Required,location.href = '/Inspection/Details/4737d590-eaca-4b79-a41a-26fb27081c04' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/4737d590-eaca-4b79-a41a-26fb27081c04,https://checkbeforeyougo.phsd.ca/Facility/Details/51971602-ff6d-4da1-ae3a-c319d8881e84
27-Feb-2024,Required,location.href = '/Inspection/Details/da846fc6-7fcc-4549-bbd6-7c158d723917' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/da846fc6-7fcc-4549-bbd6-7c158d723917,https://checkbeforeyougo.phsd.ca/Facility/Details/b120496d-1fe7-4821-bdec-6a2f7f48109c
21-Nov-2023,Required,location.href = '/Inspection/Details/3b702da7-0554-4be0-8053-7b32a2698787' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/3b702da7-0554-4be0-8053-7b32a2698787,https://checkbeforeyougo.phsd.ca/Facility/Details/b120496d-1fe7-4821-bdec-6a2f7f48109c
28-Jul-2023,Required,location.href = '/Inspection/Details/34c270b6-e4c6-4476-babb-9eabdcb18002' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/34c270b6-e4c6-4476-babb-9eabdcb18002,https://checkbeforeyougo.phsd.ca/Facility/Details/b120496d-1fe7-4821-bdec-6a2f7f48109c
27-Feb-2023,Required,location.href = '/Inspection/Details/b9cab3a4-863a-4c75-853c-31ccc638c0d2' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b9cab3a4-863a-4c75-853c-31ccc638c0d2,https://checkbeforeyougo.phsd.ca/Facility/Details/b120496d-1fe7-4821-bdec-6a2f7f48109c
18-Nov-2022,Required,location.href = '/Inspection/Details/7ddce9cd-71eb-4f12-ba5d-7be0a0a445fc' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/7ddce9cd-71eb-4f12-ba5d-7be0a0a445fc,https://checkbeforeyougo.phsd.ca/Facility/Details/b120496d-1fe7-4821-bdec-6a2f7f48109c
02-Aug-2022,Required,location.href = '/Inspection/Details/ce6a138f-c183-4e08-96e8-5a1bb71d9f47' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/ce6a138f-c183-4e08-96e8-5a1bb71d9f47,https://checkbeforeyougo.phsd.ca/Facility/Details/b120496d-1fe7-4821-bdec-6a2f7f48109c
21-Mar-2024,Required,location.href = '/Inspection/Details/5792dbec-4883-445a-808e-af8a85286f98' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5792dbec-4883-445a-808e-af8a85286f98,https://checkbeforeyougo.phsd.ca/Facility/Details/c4d42647-7c07-4371-9fb7-54ff872dfc7b
13-Dec-2023,Required,location.href = '/Inspection/Details/076738ca-3060-426a-b42b-7001b1e5933d' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/076738ca-3060-426a-b42b-7001b1e5933d,https://checkbeforeyougo.phsd.ca/Facility/Details/c4d42647-7c07-4371-9fb7-54ff872dfc7b
09-Aug-2023,Required,location.href = '/Inspection/Details/b3e9fc00-3852-40da-af8e-efd452b45a89' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b3e9fc00-3852-40da-af8e-efd452b45a89,https://checkbeforeyougo.phsd.ca/Facility/Details/c4d42647-7c07-4371-9fb7-54ff872dfc7b
12-Apr-2023,Required,location.href = '/Inspection/Details/5bde939a-6e7f-4aee-954b-9992b7d07600' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5bde939a-6e7f-4aee-954b-9992b7d07600,https://checkbeforeyougo.phsd.ca/Facility/Details/c4d42647-7c07-4371-9fb7-54ff872dfc7b
01-Dec-2022,Required,location.href = '/Inspection/Details/740cedb6-a073-4a3a-b339-d8ec7cf8331c' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/740cedb6-a073-4a3a-b339-d8ec7cf8331c,https://checkbeforeyougo.phsd.ca/Facility/Details/c4d42647-7c07-4371-9fb7-54ff872dfc7b
21-Jun-2022,Required,location.href = '/Inspection/Details/d57db1cf-1465-42ef-a02e-693b499bcdda' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d57db1cf-1465-42ef-a02e-693b499bcdda,https://checkbeforeyougo.phsd.ca/Facility/Details/c4d42647-7c07-4371-9fb7-54ff872dfc7b
09-Feb-2024,Follow-up,location.href = '/Inspection/Details/dad93f57-634e-4edd-bd52-3feb9c33f889' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/dad93f57-634e-4edd-bd52-3feb9c33f889,https://checkbeforeyougo.phsd.ca/Facility/Details/bbd1559f-154b-423b-8670-35b9cc581fa7
01-Feb-2024,Required,location.href = '/Inspection/Details/5f938851-5986-44f4-bc25-380df0094c1e' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5f938851-5986-44f4-bc25-380df0094c1e,https://checkbeforeyougo.phsd.ca/Facility/Details/bbd1559f-154b-423b-8670-35b9cc581fa7
19-Apr-2023,Required,location.href = '/Inspection/Details/a3ed105f-7221-4de1-b990-d7b266d36715' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/a3ed105f-7221-4de1-b990-d7b266d36715,https://checkbeforeyougo.phsd.ca/Facility/Details/bbd1559f-154b-423b-8670-35b9cc581fa7
16-Aug-2022,Required,location.href = '/Inspection/Details/3126b853-2745-43dc-926a-3ecd0eac5a94' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/3126b853-2745-43dc-926a-3ecd0eac5a94,https://checkbeforeyougo.phsd.ca/Facility/Details/bbd1559f-154b-423b-8670-35b9cc581fa7
19-Jan-2023,Required,location.href = '/Inspection/Details/7ec14d27-a41a-486c-a6fa-a0a02d417efa' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/7ec14d27-a41a-486c-a6fa-a0a02d417efa,https://checkbeforeyougo.phsd.ca/Facility/Details/b138d89c-f623-4758-b67c-15936e367b14
18-Jul-2022,Required,location.href = '/Inspection/Details/749515ef-1a15-43f2-bbec-6ed15ac3b3b8' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/749515ef-1a15-43f2-bbec-6ed15ac3b3b8,https://checkbeforeyougo.phsd.ca/Facility/Details/b138d89c-f623-4758-b67c-15936e367b14
08-Nov-2023,Required,location.href = '/Inspection/Details/4d4ef13f-8bf5-4137-9174-e7db24ec813f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/4d4ef13f-8bf5-4137-9174-e7db24ec813f,https://checkbeforeyougo.phsd.ca/Facility/Details/087e2c94-3958-426b-bb2f-f6b1aca762e9
28-Oct-2022,Required,location.href = '/Inspection/Details/4869e073-3f7a-4c7e-8a41-080e815178f4' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/4869e073-3f7a-4c7e-8a41-080e815178f4,https://checkbeforeyougo.phsd.ca/Facility/Details/087e2c94-3958-426b-bb2f-f6b1aca762e9
21-Jul-2023,Required,location.href = '/Inspection/Details/4182b0f3-436c-456d-bb93-0d97897cba04' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/4182b0f3-436c-456d-bb93-0d97897cba04,https://checkbeforeyougo.phsd.ca/Facility/Details/86da6df8-5b96-42cf-a908-40a9a1e26c49
02-May-2024,Required,location.href = '/Inspection/Details/7d6e3594-8169-4dc3-8ac7-fc7a9673752c' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/7d6e3594-8169-4dc3-8ac7-fc7a9673752c,https://checkbeforeyougo.phsd.ca/Facility/Details/654da1ef-cd68-47c0-a616-92daee511b1f
13-Mar-2024,Required,location.href = '/Inspection/Details/eaaf93c2-140f-4b04-aedb-1436a196d87c' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/eaaf93c2-140f-4b04-aedb-1436a196d87c,https://checkbeforeyougo.phsd.ca/Facility/Details/654da1ef-cd68-47c0-a616-92daee511b1f
16-Oct-2023,Required,location.href = '/Inspection/Details/5ac3bffe-2795-42b3-a23f-f19048aa4e7f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5ac3bffe-2795-42b3-a23f-f19048aa4e7f,https://checkbeforeyougo.phsd.ca/Facility/Details/654da1ef-cd68-47c0-a616-92daee511b1f
15-Jun-2023,Required,location.href = '/Inspection/Details/3e0ba533-ec9c-44a7-83c5-5dbe9d4e7fc9' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/3e0ba533-ec9c-44a7-83c5-5dbe9d4e7fc9,https://checkbeforeyougo.phsd.ca/Facility/Details/654da1ef-cd68-47c0-a616-92daee511b1f
10-Mar-2023,Required,location.href = '/Inspection/Details/4485b6d5-7040-48d6-a75d-9b0d0ca4bd3b' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/4485b6d5-7040-48d6-a75d-9b0d0ca4bd3b,https://checkbeforeyougo.phsd.ca/Facility/Details/654da1ef-cd68-47c0-a616-92daee511b1f
13-Mar-2023,Required,location.href = '/Inspection/Details/2a820b37-df90-4747-9df0-58601df0cfa6' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/2a820b37-df90-4747-9df0-58601df0cfa6,https://checkbeforeyougo.phsd.ca/Facility/Details/50b842fa-e1b2-4656-a092-df287182276f
13-Mar-2023,Required,location.href = '/Inspection/Details/9e1d4bbf-7698-4a59-b7cf-c1ac70756071' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/9e1d4bbf-7698-4a59-b7cf-c1ac70756071,https://checkbeforeyougo.phsd.ca/Facility/Details/71ba7742-5f0e-4327-8433-a0a8f853517d
10-Mar-2023,Required,location.href = '/Inspection/Details/d57ef44b-123b-47ba-ae6c-20f7b422d5d6' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d57ef44b-123b-47ba-ae6c-20f7b422d5d6,https://checkbeforeyougo.phsd.ca/Facility/Details/ca507976-1e6f-482c-a028-1f1226736bd5
16-Apr-2024,Required,location.href = '/Inspection/Details/b003fab9-948a-4b33-90c5-8f6047b415d9' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b003fab9-948a-4b33-90c5-8f6047b415d9,https://checkbeforeyougo.phsd.ca/Facility/Details/eb7440d8-d0c0-4647-9952-f2865f3223b2
19-Apr-2023,Required,location.href = '/Inspection/Details/4cd42e00-34cf-4864-87bf-b9efeb924990' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/4cd42e00-34cf-4864-87bf-b9efeb924990,https://checkbeforeyougo.phsd.ca/Facility/Details/eb7440d8-d0c0-4647-9952-f2865f3223b2
22-Apr-2024,Required,location.href = '/Inspection/Details/e981ec82-0e7e-4351-8736-85320600033a' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/e981ec82-0e7e-4351-8736-85320600033a,https://checkbeforeyougo.phsd.ca/Facility/Details/95c97f98-2430-442d-83d6-c84f24150145
11-Dec-2023,Required,location.href = '/Inspection/Details/0b73a412-7cb6-408b-a542-263a10455466' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/0b73a412-7cb6-408b-a542-263a10455466,https://checkbeforeyougo.phsd.ca/Facility/Details/95c97f98-2430-442d-83d6-c84f24150145
21-Feb-2023,Follow-up,location.href = '/Inspection/Details/1eed0530-49fc-41ba-90ea-b0f83ee36122' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/1eed0530-49fc-41ba-90ea-b0f83ee36122,https://checkbeforeyougo.phsd.ca/Facility/Details/95c97f98-2430-442d-83d6-c84f24150145
17-Feb-2023,Required,location.href = '/Inspection/Details/aae0c422-2d6c-4a25-ac4f-c81cca63676f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/aae0c422-2d6c-4a25-ac4f-c81cca63676f,https://checkbeforeyougo.phsd.ca/Facility/Details/95c97f98-2430-442d-83d6-c84f24150145
28-Nov-2022,Required,location.href = '/Inspection/Details/e8c079a0-36dc-4483-99bb-9d1cb66fc439' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/e8c079a0-36dc-4483-99bb-9d1cb66fc439,https://checkbeforeyougo.phsd.ca/Facility/Details/95c97f98-2430-442d-83d6-c84f24150145
27-Feb-2024,Required,location.href = '/Inspection/Details/29d6409b-670b-497c-a5dc-c87b1112c135' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/29d6409b-670b-497c-a5dc-c87b1112c135,https://checkbeforeyougo.phsd.ca/Facility/Details/ba9c2758-5360-45e3-944e-9737fe383e31
02-Aug-2023,Required,location.href = '/Inspection/Details/9897b77a-eb2d-4190-9d7d-0a8975a54c0d' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/9897b77a-eb2d-4190-9d7d-0a8975a54c0d,https://checkbeforeyougo.phsd.ca/Facility/Details/ba9c2758-5360-45e3-944e-9737fe383e31
15-Nov-2022,Required,location.href = '/Inspection/Details/c93bcded-9003-441f-91d7-f3b6bbee8758' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/c93bcded-9003-441f-91d7-f3b6bbee8758,https://checkbeforeyougo.phsd.ca/Facility/Details/ba9c2758-5360-45e3-944e-9737fe383e31
08-Jun-2022,Required,location.href = '/Inspection/Details/797db488-c7e5-40c3-93a6-9d988288e4bb' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/797db488-c7e5-40c3-93a6-9d988288e4bb,https://checkbeforeyougo.phsd.ca/Facility/Details/ba9c2758-5360-45e3-944e-9737fe383e31
27-Feb-2024,Required,location.href = '/Inspection/Details/83a3c3c2-b17d-4612-b04f-591d0d4ea237' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/83a3c3c2-b17d-4612-b04f-591d0d4ea237,https://checkbeforeyougo.phsd.ca/Facility/Details/ba766a06-50ac-4b95-95bc-79f3135005de
02-Aug-2023,Required,location.href = '/Inspection/Details/75a55b72-de9e-40b4-a5cd-652009968f6d' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/75a55b72-de9e-40b4-a5cd-652009968f6d,https://checkbeforeyougo.phsd.ca/Facility/Details/ba766a06-50ac-4b95-95bc-79f3135005de
08-Jun-2022,Required,location.href = '/Inspection/Details/9853ce45-8263-4f46-b1c9-c731bc5ea913' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/9853ce45-8263-4f46-b1c9-c731bc5ea913,https://checkbeforeyougo.phsd.ca/Facility/Details/ba766a06-50ac-4b95-95bc-79f3135005de
18-Apr-2024,Required,location.href = '/Inspection/Details/dcef3a89-fcca-4e8d-9d37-2e14bcd1bce0' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/dcef3a89-fcca-4e8d-9d37-2e14bcd1bce0,https://checkbeforeyougo.phsd.ca/Facility/Details/aaa8b4d4-684f-4aa8-a106-41d15bc2e0d8
