Inspection Date,Inspection Type,Critical Infractions Count,Non Critical Infractions Count,Inspection Result,url_inspection,url_inspection_full,url_entity_full
26-Jan-2023,Required,1,2,,location.href = '/Inspection/Details/39c5ef69-07a2-4dfe-be85-1e8e05866a71' ,http://choosewise.nwhu.on.ca/Inspection/Details/39c5ef69-07a2-4dfe-be85-1e8e05866a71,http://choosewise.nwhu.on.ca/Facility/Details/2c31b233-412a-406b-a978-6f661dda69f0
28-Jun-2023,Follow-up,0,0,,location.href = '/Inspection/Details/abe2d575-3d35-4026-a0e8-38c549e0cc10' ,http://choosewise.nwhu.on.ca/Inspection/Details/abe2d575-3d35-4026-a0e8-38c549e0cc10,http://choosewise.nwhu.on.ca/Facility/Details/3d04807f-78e9-48e4-90fb-335b6ec8938c
20-Jun-2023,Required,0,2,,location.href = '/Inspection/Details/4c083a43-329b-4567-8ac4-b215c781fe90' ,http://choosewise.nwhu.on.ca/Inspection/Details/4c083a43-329b-4567-8ac4-b215c781fe90,http://choosewise.nwhu.on.ca/Facility/Details/3d04807f-78e9-48e4-90fb-335b6ec8938c
04-Apr-2024,Required,0,1,,location.href = '/Inspection/Details/ca429b46-e942-4849-9a58-968371ea0530' ,http://choosewise.nwhu.on.ca/Inspection/Details/ca429b46-e942-4849-9a58-968371ea0530,http://choosewise.nwhu.on.ca/Facility/Details/1740707c-7cbf-4043-be3e-7712dc2c674f
20-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/30d6ea55-e7af-4933-9c46-fcfe7ddd5ad7' ,http://choosewise.nwhu.on.ca/Inspection/Details/30d6ea55-e7af-4933-9c46-fcfe7ddd5ad7,http://choosewise.nwhu.on.ca/Facility/Details/1740707c-7cbf-4043-be3e-7712dc2c674f
08-Jan-2020,Pre-Opening,0,0,,location.href = '/Inspection/Details/a9af7dc6-4307-4ce3-b097-4de532c46981' ,http://choosewise.nwhu.on.ca/Inspection/Details/a9af7dc6-4307-4ce3-b097-4de532c46981,http://choosewise.nwhu.on.ca/Facility/Details/1740707c-7cbf-4043-be3e-7712dc2c674f
08-Jan-2020,Pre-Opening,0,0,,location.href = '/Inspection/Details/9017e773-b427-4bd0-a751-8319f5b0b6a0' ,http://choosewise.nwhu.on.ca/Inspection/Details/9017e773-b427-4bd0-a751-8319f5b0b6a0,http://choosewise.nwhu.on.ca/Facility/Details/1740707c-7cbf-4043-be3e-7712dc2c674f
02-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/6cab8da9-71f5-438e-a3b6-d0fb27f36932' ,http://choosewise.nwhu.on.ca/Inspection/Details/6cab8da9-71f5-438e-a3b6-d0fb27f36932,http://choosewise.nwhu.on.ca/Facility/Details/39ad2cd4-3deb-415a-b2b8-2ffc265da584
15-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/8fd2d617-895c-4a5b-b610-1c688816f884' ,http://choosewise.nwhu.on.ca/Inspection/Details/8fd2d617-895c-4a5b-b610-1c688816f884,http://choosewise.nwhu.on.ca/Facility/Details/39ad2cd4-3deb-415a-b2b8-2ffc265da584
22-Aug-2023,Required,0,0,,location.href = '/Inspection/Details/cbb9cb2c-648c-493a-95c0-f9359b78e612' ,http://choosewise.nwhu.on.ca/Inspection/Details/cbb9cb2c-648c-493a-95c0-f9359b78e612,http://choosewise.nwhu.on.ca/Facility/Details/6d0c29be-f1d1-40e1-b701-49e214b43aed
25-Nov-2022,Follow-up,0,0,,location.href = '/Inspection/Details/eb9719b5-c723-41e8-bf13-cdaa6c452c97' ,http://choosewise.nwhu.on.ca/Inspection/Details/eb9719b5-c723-41e8-bf13-cdaa6c452c97,http://choosewise.nwhu.on.ca/Facility/Details/6d0c29be-f1d1-40e1-b701-49e214b43aed
26-Oct-2022,Required,1,1,,location.href = '/Inspection/Details/6c1c6337-be88-43b4-8e8d-1e7aeb2fdc1f' ,http://choosewise.nwhu.on.ca/Inspection/Details/6c1c6337-be88-43b4-8e8d-1e7aeb2fdc1f,http://choosewise.nwhu.on.ca/Facility/Details/6d0c29be-f1d1-40e1-b701-49e214b43aed
01-Nov-2023,Required,1,0,,location.href = '/Inspection/Details/6a227659-25b4-4ea0-a37a-1b1fabc4207c' ,http://choosewise.nwhu.on.ca/Inspection/Details/6a227659-25b4-4ea0-a37a-1b1fabc4207c,http://choosewise.nwhu.on.ca/Facility/Details/f7cc5ec2-8c49-4060-9343-5f542abb5689
15-Nov-2023,Required,0,2,,location.href = '/Inspection/Details/69533edf-0c4d-44bd-a004-b273e72750f4' ,http://choosewise.nwhu.on.ca/Inspection/Details/69533edf-0c4d-44bd-a004-b273e72750f4,http://choosewise.nwhu.on.ca/Facility/Details/4d445706-a43a-4567-a15f-d0d5a4c32c1f
23-Jan-2023,Required,0,2,,location.href = '/Inspection/Details/fd4bf7c8-0e7f-42bd-9830-81b529da0ac0' ,http://choosewise.nwhu.on.ca/Inspection/Details/fd4bf7c8-0e7f-42bd-9830-81b529da0ac0,http://choosewise.nwhu.on.ca/Facility/Details/bb40feeb-cb8f-4d7d-a9cd-28303b8292a4
21-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/65fc11de-2432-44b0-8b75-2a3523a35b28' ,http://choosewise.nwhu.on.ca/Inspection/Details/65fc11de-2432-44b0-8b75-2a3523a35b28,http://choosewise.nwhu.on.ca/Facility/Details/bb40feeb-cb8f-4d7d-a9cd-28303b8292a4
02-Nov-2023,Required,0,1,,location.href = '/Inspection/Details/d71110cb-4f73-4024-a017-2218d877a9ea' ,http://choosewise.nwhu.on.ca/Inspection/Details/d71110cb-4f73-4024-a017-2218d877a9ea,http://choosewise.nwhu.on.ca/Facility/Details/86c78f31-22a3-44e3-8e8c-5c37f08b825e
31-Jan-2023,Required,0,0,,location.href = '/Inspection/Details/5e471ee0-b4f6-4346-8df6-5073994acee3' ,http://choosewise.nwhu.on.ca/Inspection/Details/5e471ee0-b4f6-4346-8df6-5073994acee3,http://choosewise.nwhu.on.ca/Facility/Details/86c78f31-22a3-44e3-8e8c-5c37f08b825e
19-Oct-2023,Required,0,0,,location.href = '/Inspection/Details/f6ff03ec-1cbb-4ac9-965e-0b29ad7bedc9' ,http://choosewise.nwhu.on.ca/Inspection/Details/f6ff03ec-1cbb-4ac9-965e-0b29ad7bedc9,http://choosewise.nwhu.on.ca/Facility/Details/0d559895-e1d5-4fba-99cb-9417972aca5f
25-Aug-2022,Required,0,0,,location.href = '/Inspection/Details/0d6eebcc-92f5-4f40-b190-e77f4ca46c2d' ,http://choosewise.nwhu.on.ca/Inspection/Details/0d6eebcc-92f5-4f40-b190-e77f4ca46c2d,http://choosewise.nwhu.on.ca/Facility/Details/0d559895-e1d5-4fba-99cb-9417972aca5f
04-Nov-2020,Required,0,0,,location.href = '/Inspection/Details/7214027d-5341-45f7-b5a9-429edecc41b5' ,http://choosewise.nwhu.on.ca/Inspection/Details/7214027d-5341-45f7-b5a9-429edecc41b5,http://choosewise.nwhu.on.ca/Facility/Details/0d559895-e1d5-4fba-99cb-9417972aca5f
27-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/d287d372-2cc5-4512-9aa1-d025a1927c66' ,http://choosewise.nwhu.on.ca/Inspection/Details/d287d372-2cc5-4512-9aa1-d025a1927c66,http://choosewise.nwhu.on.ca/Facility/Details/56c05710-c289-4332-8261-2a72ac8e9507
12-Apr-2023,Required,0,0,,location.href = '/Inspection/Details/4331bf31-2667-433c-8a63-e648ecd9da06' ,http://choosewise.nwhu.on.ca/Inspection/Details/4331bf31-2667-433c-8a63-e648ecd9da06,http://choosewise.nwhu.on.ca/Facility/Details/8af61cde-844e-4ecc-a896-34410a248245
10-Oct-2023,Required,0,0,,location.href = '/Inspection/Details/e855103d-84b4-49d2-b760-24109343e097' ,http://choosewise.nwhu.on.ca/Inspection/Details/e855103d-84b4-49d2-b760-24109343e097,http://choosewise.nwhu.on.ca/Facility/Details/c82d13a8-c9a2-4a5b-a844-1a17e7f999c9
16-Nov-2020,Required,0,0,,location.href = '/Inspection/Details/7fe715b6-f499-41ea-8911-a2c3c22130ee' ,http://choosewise.nwhu.on.ca/Inspection/Details/7fe715b6-f499-41ea-8911-a2c3c22130ee,http://choosewise.nwhu.on.ca/Facility/Details/c82d13a8-c9a2-4a5b-a844-1a17e7f999c9
14-Nov-2023,Follow-up,0,0,,location.href = '/Inspection/Details/e5d31de4-88a8-401d-974e-3b66f4e7e4da' ,http://choosewise.nwhu.on.ca/Inspection/Details/e5d31de4-88a8-401d-974e-3b66f4e7e4da,http://choosewise.nwhu.on.ca/Facility/Details/dfed5f56-a138-426f-a300-2f4305b11d84
06-Nov-2023,Required,1,2,,location.href = '/Inspection/Details/ff9241de-8b5f-4025-af0a-a985699e5a56' ,http://choosewise.nwhu.on.ca/Inspection/Details/ff9241de-8b5f-4025-af0a-a985699e5a56,http://choosewise.nwhu.on.ca/Facility/Details/dfed5f56-a138-426f-a300-2f4305b11d84
08-Jul-2020,Required,0,2,,location.href = '/Inspection/Details/51f4bb9f-9607-43ec-b2b7-809b5e951273' ,http://choosewise.nwhu.on.ca/Inspection/Details/51f4bb9f-9607-43ec-b2b7-809b5e951273,http://choosewise.nwhu.on.ca/Facility/Details/dfed5f56-a138-426f-a300-2f4305b11d84
16-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/6efbd368-c62c-45da-8585-eb34e6cf1c60' ,http://choosewise.nwhu.on.ca/Inspection/Details/6efbd368-c62c-45da-8585-eb34e6cf1c60,http://choosewise.nwhu.on.ca/Facility/Details/7eb7c897-f7c2-4cee-8d19-7b7f22fe50c1
27-Sep-2022,Required,0,0,,location.href = '/Inspection/Details/8d4181e8-03ca-45ce-8803-66c5c7a3165c' ,http://choosewise.nwhu.on.ca/Inspection/Details/8d4181e8-03ca-45ce-8803-66c5c7a3165c,http://choosewise.nwhu.on.ca/Facility/Details/7eb7c897-f7c2-4cee-8d19-7b7f22fe50c1
29-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/3e2630fe-bd24-47e1-ad45-6bdf59dde39f' ,http://choosewise.nwhu.on.ca/Inspection/Details/3e2630fe-bd24-47e1-ad45-6bdf59dde39f,http://choosewise.nwhu.on.ca/Facility/Details/20f7dee9-83af-4977-8fbb-71719b374584
27-Sep-2022,Required,0,0,,location.href = '/Inspection/Details/d3422248-3769-4a50-b6e3-e8c383227461' ,http://choosewise.nwhu.on.ca/Inspection/Details/d3422248-3769-4a50-b6e3-e8c383227461,http://choosewise.nwhu.on.ca/Facility/Details/20f7dee9-83af-4977-8fbb-71719b374584
30-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/8ffb6816-d5ab-4688-b742-74c4d0c37183' ,http://choosewise.nwhu.on.ca/Inspection/Details/8ffb6816-d5ab-4688-b742-74c4d0c37183,http://choosewise.nwhu.on.ca/Facility/Details/04418b5e-6413-4b92-8e7d-1c16b2dca1d0
27-Jan-2021,Required,0,0,,location.href = '/Inspection/Details/62c22fdd-a216-453a-943d-8229a665f2c0' ,http://choosewise.nwhu.on.ca/Inspection/Details/62c22fdd-a216-453a-943d-8229a665f2c0,http://choosewise.nwhu.on.ca/Facility/Details/04418b5e-6413-4b92-8e7d-1c16b2dca1d0
19-Dec-2023,Required,0,1,,location.href = '/Inspection/Details/f693f46c-fc04-475d-aec4-fce270c91109' ,http://choosewise.nwhu.on.ca/Inspection/Details/f693f46c-fc04-475d-aec4-fce270c91109,http://choosewise.nwhu.on.ca/Facility/Details/164a2097-5370-475c-8b75-2b26348806eb
23-May-2023,Required,0,0,,location.href = '/Inspection/Details/abb1cbac-1e22-4cd5-a3a3-4e71faa2043a' ,http://choosewise.nwhu.on.ca/Inspection/Details/abb1cbac-1e22-4cd5-a3a3-4e71faa2043a,http://choosewise.nwhu.on.ca/Facility/Details/f98abcb2-949b-43e4-abdd-8a57d4fe3e34
07-Oct-2020,Required,0,0,,location.href = '/Inspection/Details/61c695eb-bc95-4510-b558-c273a61fa38b' ,http://choosewise.nwhu.on.ca/Inspection/Details/61c695eb-bc95-4510-b558-c273a61fa38b,http://choosewise.nwhu.on.ca/Facility/Details/f98abcb2-949b-43e4-abdd-8a57d4fe3e34
22-Jun-2023,Required,0,1,,location.href = '/Inspection/Details/332ca9e6-44f2-476f-a344-11c67324c102' ,http://choosewise.nwhu.on.ca/Inspection/Details/332ca9e6-44f2-476f-a344-11c67324c102,http://choosewise.nwhu.on.ca/Facility/Details/55a91bc9-9702-4fd5-bf7e-0c682fdec4cf
22-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/f8e1b4f4-9d8a-45b3-8d39-6cb4d85d38bb' ,http://choosewise.nwhu.on.ca/Inspection/Details/f8e1b4f4-9d8a-45b3-8d39-6cb4d85d38bb,http://choosewise.nwhu.on.ca/Facility/Details/405d5695-3781-46e7-ac26-bcce2bd8a37f
09-Feb-2023,Required,0,0,,location.href = '/Inspection/Details/4838265d-f3b8-4c13-907a-197ca10ceb8e' ,http://choosewise.nwhu.on.ca/Inspection/Details/4838265d-f3b8-4c13-907a-197ca10ceb8e,http://choosewise.nwhu.on.ca/Facility/Details/e2f38111-8d99-4f7e-89be-66896aa58f8f
05-Jul-2023,Required,0,0,,location.href = '/Inspection/Details/240545c7-77e6-4c23-9738-3386c318b133' ,http://choosewise.nwhu.on.ca/Inspection/Details/240545c7-77e6-4c23-9738-3386c318b133,http://choosewise.nwhu.on.ca/Facility/Details/a618b645-cf63-4aaa-b90e-379e6b0a6330
03-Jun-2021,Required,0,0,,location.href = '/Inspection/Details/c8858dfb-6859-46d0-ab51-a0704ee0db79' ,http://choosewise.nwhu.on.ca/Inspection/Details/c8858dfb-6859-46d0-ab51-a0704ee0db79,http://choosewise.nwhu.on.ca/Facility/Details/a618b645-cf63-4aaa-b90e-379e6b0a6330
16-Jan-2023,Required,0,0,,location.href = '/Inspection/Details/cd3cd07e-a6c3-45de-822a-c67a1ac0e6c5' ,http://choosewise.nwhu.on.ca/Inspection/Details/cd3cd07e-a6c3-45de-822a-c67a1ac0e6c5,http://choosewise.nwhu.on.ca/Facility/Details/93766a1c-15ca-4d41-951e-e336e1651918
27-Apr-2023,Required,0,0,,location.href = '/Inspection/Details/44856da7-855f-43d1-821e-7a6c958829bc' ,http://choosewise.nwhu.on.ca/Inspection/Details/44856da7-855f-43d1-821e-7a6c958829bc,http://choosewise.nwhu.on.ca/Facility/Details/26b18673-d20e-4507-a3c5-639832e310b8
18-Oct-2022,Required,0,0,,location.href = '/Inspection/Details/b55dd5db-d8bb-403a-b676-2d1079046402' ,http://choosewise.nwhu.on.ca/Inspection/Details/b55dd5db-d8bb-403a-b676-2d1079046402,http://choosewise.nwhu.on.ca/Facility/Details/26b18673-d20e-4507-a3c5-639832e310b8
14-Oct-2020,Required,0,0,,location.href = '/Inspection/Details/4320e7ef-63e3-4cb4-83d6-5f6c586f991a' ,http://choosewise.nwhu.on.ca/Inspection/Details/4320e7ef-63e3-4cb4-83d6-5f6c586f991a,http://choosewise.nwhu.on.ca/Facility/Details/26b18673-d20e-4507-a3c5-639832e310b8
19-Apr-2024,Required,0,0,,location.href = '/Inspection/Details/76bfdb14-06ce-4462-a7d0-ffc24a4face9' ,http://choosewise.nwhu.on.ca/Inspection/Details/76bfdb14-06ce-4462-a7d0-ffc24a4face9,http://choosewise.nwhu.on.ca/Facility/Details/361ba4d0-aed6-439f-abb0-d5caa5314cdf
23-Aug-2023,Required,0,0,,location.href = '/Inspection/Details/663789b0-e552-4ac3-85e2-bb6853bfd0d4' ,http://choosewise.nwhu.on.ca/Inspection/Details/663789b0-e552-4ac3-85e2-bb6853bfd0d4,http://choosewise.nwhu.on.ca/Facility/Details/aab60983-226c-4929-84f3-a0838aeab6d6
08-Feb-2023,Required,0,1,,location.href = '/Inspection/Details/ea2d7f9f-f9c1-4a63-a7b9-7b2b6968d62e' ,http://choosewise.nwhu.on.ca/Inspection/Details/ea2d7f9f-f9c1-4a63-a7b9-7b2b6968d62e,http://choosewise.nwhu.on.ca/Facility/Details/0ee5a912-8dc3-40f8-8ed2-16d8bb7e1b92
31-Mar-2023,Required,0,0,,location.href = '/Inspection/Details/2704915d-fa99-477d-9f9b-b969a8c722b4' ,http://choosewise.nwhu.on.ca/Inspection/Details/2704915d-fa99-477d-9f9b-b969a8c722b4,http://choosewise.nwhu.on.ca/Facility/Details/4008c2a4-b456-44ff-9082-b29a5e36a3dd
12-Aug-2020,Required,0,0,,location.href = '/Inspection/Details/78e2ee34-2573-4cae-b5e7-4a5076bd7298' ,http://choosewise.nwhu.on.ca/Inspection/Details/78e2ee34-2573-4cae-b5e7-4a5076bd7298,http://choosewise.nwhu.on.ca/Facility/Details/14564aa4-7af7-4c32-a19f-f4d326a962c2
06-Nov-2023,Follow-up,1,2,,location.href = '/Inspection/Details/0dea8389-ac09-4f89-bfc7-5eaabb830d06' ,http://choosewise.nwhu.on.ca/Inspection/Details/0dea8389-ac09-4f89-bfc7-5eaabb830d06,http://choosewise.nwhu.on.ca/Facility/Details/38906fd4-c70a-4e68-b157-84f3c16ee4ab
19-Sep-2023,Follow-up,1,0,,location.href = '/Inspection/Details/e2ab37a7-b290-4b69-9f9c-97e85130f51b' ,http://choosewise.nwhu.on.ca/Inspection/Details/e2ab37a7-b290-4b69-9f9c-97e85130f51b,http://choosewise.nwhu.on.ca/Facility/Details/38906fd4-c70a-4e68-b157-84f3c16ee4ab
25-Jul-2023,Required,1,2,,location.href = '/Inspection/Details/188a1dbf-9760-45ad-a54f-cb180b8ca821' ,http://choosewise.nwhu.on.ca/Inspection/Details/188a1dbf-9760-45ad-a54f-cb180b8ca821,http://choosewise.nwhu.on.ca/Facility/Details/38906fd4-c70a-4e68-b157-84f3c16ee4ab
20-Sep-2023,Required,0,0,,location.href = '/Inspection/Details/290e36a7-f923-46ab-bc4f-539781a2c9b0' ,http://choosewise.nwhu.on.ca/Inspection/Details/290e36a7-f923-46ab-bc4f-539781a2c9b0,http://choosewise.nwhu.on.ca/Facility/Details/f8e4de56-148d-4ec5-862b-e960fcddd090
15-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/6ee1e155-d096-4381-9953-03edd08e1097' ,http://choosewise.nwhu.on.ca/Inspection/Details/6ee1e155-d096-4381-9953-03edd08e1097,http://choosewise.nwhu.on.ca/Facility/Details/b467fb31-7d79-41bd-95bb-ef4defa61d22
25-Apr-2023,Required,0,0,,location.href = '/Inspection/Details/f35873cc-1580-4892-a6d2-31f6ef044ba3' ,http://choosewise.nwhu.on.ca/Inspection/Details/f35873cc-1580-4892-a6d2-31f6ef044ba3,http://choosewise.nwhu.on.ca/Facility/Details/09818b73-28e5-4347-8221-b47e5554247c
08-May-2020,Required,0,0,,location.href = '/Inspection/Details/e3828c31-3d09-464d-b3e7-19d766258bf1' ,http://choosewise.nwhu.on.ca/Inspection/Details/e3828c31-3d09-464d-b3e7-19d766258bf1,http://choosewise.nwhu.on.ca/Facility/Details/09818b73-28e5-4347-8221-b47e5554247c
27-Oct-2023,Required,1,1,,location.href = '/Inspection/Details/f4e32806-1df8-4b63-a341-554ff94ec672' ,http://choosewise.nwhu.on.ca/Inspection/Details/f4e32806-1df8-4b63-a341-554ff94ec672,http://choosewise.nwhu.on.ca/Facility/Details/c331b8c1-208b-4b8a-8b05-7ce940590080
15-Dec-2022,Required,0,0,,location.href = '/Inspection/Details/41bb9b7b-ccd7-4651-b2d8-322b864df761' ,http://choosewise.nwhu.on.ca/Inspection/Details/41bb9b7b-ccd7-4651-b2d8-322b864df761,http://choosewise.nwhu.on.ca/Facility/Details/f1a29c46-a38e-4ed2-8c10-8eddb46372e6
07-Dec-2020,Complaint,1,3,,location.href = '/Inspection/Details/a9f32e93-f118-4bc6-becf-47c6d3311ae5' ,http://choosewise.nwhu.on.ca/Inspection/Details/a9f32e93-f118-4bc6-becf-47c6d3311ae5,http://choosewise.nwhu.on.ca/Facility/Details/f1a29c46-a38e-4ed2-8c10-8eddb46372e6
11-Sep-2020,Required,0,1,,location.href = '/Inspection/Details/fc2c7351-aa75-46f3-b3b0-5510a7931e01' ,http://choosewise.nwhu.on.ca/Inspection/Details/fc2c7351-aa75-46f3-b3b0-5510a7931e01,http://choosewise.nwhu.on.ca/Facility/Details/f1a29c46-a38e-4ed2-8c10-8eddb46372e6
10-Jul-2020,Required,0,1,,location.href = '/Inspection/Details/d95aa301-2b27-4a64-ae32-70b06405debf' ,http://choosewise.nwhu.on.ca/Inspection/Details/d95aa301-2b27-4a64-ae32-70b06405debf,http://choosewise.nwhu.on.ca/Facility/Details/f1a29c46-a38e-4ed2-8c10-8eddb46372e6
12-Jul-2023,Required,0,0,,location.href = '/Inspection/Details/a8752659-1a83-4d17-b991-720d9e1ea94b' ,http://choosewise.nwhu.on.ca/Inspection/Details/a8752659-1a83-4d17-b991-720d9e1ea94b,http://choosewise.nwhu.on.ca/Facility/Details/18aabf79-d29f-448d-a840-c88ddbccfea8
07-Sep-2021,Required,0,0,,location.href = '/Inspection/Details/8568a0d3-7a67-4169-8baa-f8073f1a37c1' ,http://choosewise.nwhu.on.ca/Inspection/Details/8568a0d3-7a67-4169-8baa-f8073f1a37c1,http://choosewise.nwhu.on.ca/Facility/Details/18aabf79-d29f-448d-a840-c88ddbccfea8
09-Nov-2020,Required,0,0,,location.href = '/Inspection/Details/6a71075e-715c-4a73-bbd7-c33015bd84fc' ,http://choosewise.nwhu.on.ca/Inspection/Details/6a71075e-715c-4a73-bbd7-c33015bd84fc,http://choosewise.nwhu.on.ca/Facility/Details/18aabf79-d29f-448d-a840-c88ddbccfea8
24-Apr-2020,Required,0,0,,location.href = '/Inspection/Details/c5107b08-c40d-4d73-b134-415bc12b4017' ,http://choosewise.nwhu.on.ca/Inspection/Details/c5107b08-c40d-4d73-b134-415bc12b4017,http://choosewise.nwhu.on.ca/Facility/Details/18aabf79-d29f-448d-a840-c88ddbccfea8
28-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/9f55f26e-5a56-41df-a581-91f9c9b5dcf8' ,http://choosewise.nwhu.on.ca/Inspection/Details/9f55f26e-5a56-41df-a581-91f9c9b5dcf8,http://choosewise.nwhu.on.ca/Facility/Details/ee50bdf1-d550-41dc-aa61-651f11b93d32
13-May-2020,Required,0,0,,location.href = '/Inspection/Details/b030258c-ef33-44c5-9d1a-4cf3a99ac48e' ,http://choosewise.nwhu.on.ca/Inspection/Details/b030258c-ef33-44c5-9d1a-4cf3a99ac48e,http://choosewise.nwhu.on.ca/Facility/Details/ee50bdf1-d550-41dc-aa61-651f11b93d32
08-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/502118cc-aee7-42ee-92f9-8d7558fd8340' ,http://choosewise.nwhu.on.ca/Inspection/Details/502118cc-aee7-42ee-92f9-8d7558fd8340,http://choosewise.nwhu.on.ca/Facility/Details/3d9c6639-d7e3-4616-9ae8-7faace50e04e
07-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/33e8b4f2-7e00-444f-a774-7206d081b70c' ,http://choosewise.nwhu.on.ca/Inspection/Details/33e8b4f2-7e00-444f-a774-7206d081b70c,http://choosewise.nwhu.on.ca/Facility/Details/3b134fb4-0e75-41e2-adfc-cd6288fbf4c6
27-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/8f68a484-c105-4a54-be3b-e4cfc976b84d' ,http://choosewise.nwhu.on.ca/Inspection/Details/8f68a484-c105-4a54-be3b-e4cfc976b84d,http://choosewise.nwhu.on.ca/Facility/Details/06060ea1-165c-4bd0-b0e9-a47acd9f78a8
05-Oct-2021,Required,0,0,,location.href = '/Inspection/Details/ba84d783-170c-467f-b82d-0d69ff8a7b67' ,http://choosewise.nwhu.on.ca/Inspection/Details/ba84d783-170c-467f-b82d-0d69ff8a7b67,http://choosewise.nwhu.on.ca/Facility/Details/06060ea1-165c-4bd0-b0e9-a47acd9f78a8
29-Jul-2020,Required,0,1,,location.href = '/Inspection/Details/8ef65d93-8b53-4dc5-86c7-5649550df692' ,http://choosewise.nwhu.on.ca/Inspection/Details/8ef65d93-8b53-4dc5-86c7-5649550df692,http://choosewise.nwhu.on.ca/Facility/Details/949766fb-17fd-45dc-b6df-dcb8f79d2bfe
11-Jul-2023,Required,0,0,,location.href = '/Inspection/Details/e0d25629-3faa-4e85-813e-067df7f69bfa' ,http://choosewise.nwhu.on.ca/Inspection/Details/e0d25629-3faa-4e85-813e-067df7f69bfa,http://choosewise.nwhu.on.ca/Facility/Details/a0403fa6-1367-480f-8bc3-9e9d26cd9815
22-Sep-2022,Required,0,0,,location.href = '/Inspection/Details/973858d9-3d8d-477d-8d0b-b8e4cd5848a5' ,http://choosewise.nwhu.on.ca/Inspection/Details/973858d9-3d8d-477d-8d0b-b8e4cd5848a5,http://choosewise.nwhu.on.ca/Facility/Details/a0403fa6-1367-480f-8bc3-9e9d26cd9815
09-Sep-2021,Required,0,0,,location.href = '/Inspection/Details/df7abeb2-6c5e-44a9-a429-43ea7165f9fe' ,http://choosewise.nwhu.on.ca/Inspection/Details/df7abeb2-6c5e-44a9-a429-43ea7165f9fe,http://choosewise.nwhu.on.ca/Facility/Details/a0403fa6-1367-480f-8bc3-9e9d26cd9815
05-Nov-2020,Required,0,0,,location.href = '/Inspection/Details/39dfaaed-a93d-499e-83e6-603283e9855c' ,http://choosewise.nwhu.on.ca/Inspection/Details/39dfaaed-a93d-499e-83e6-603283e9855c,http://choosewise.nwhu.on.ca/Facility/Details/a0403fa6-1367-480f-8bc3-9e9d26cd9815
04-Dec-2023,Follow-up,0,0,,location.href = '/Inspection/Details/bea193dd-9760-431d-aba5-ca8879632479' ,http://choosewise.nwhu.on.ca/Inspection/Details/bea193dd-9760-431d-aba5-ca8879632479,http://choosewise.nwhu.on.ca/Facility/Details/6ea48fb7-d94d-43f5-9ca1-58f49c5969f5
10-Nov-2023,Required,0,3,,location.href = '/Inspection/Details/84b026a2-3933-4e65-867e-eeaaa79926c3' ,http://choosewise.nwhu.on.ca/Inspection/Details/84b026a2-3933-4e65-867e-eeaaa79926c3,http://choosewise.nwhu.on.ca/Facility/Details/6ea48fb7-d94d-43f5-9ca1-58f49c5969f5
23-Nov-2023,Required,1,1,,location.href = '/Inspection/Details/dd9a66ed-0e46-4ba4-ab9f-e3cb6cb065c1' ,http://choosewise.nwhu.on.ca/Inspection/Details/dd9a66ed-0e46-4ba4-ab9f-e3cb6cb065c1,http://choosewise.nwhu.on.ca/Facility/Details/c73ecfea-c80c-4151-adf2-5a9832820af6
02-May-2024,Required,0,0,,location.href = '/Inspection/Details/7b115700-ed44-41c0-b07c-4502195a0d6e' ,http://choosewise.nwhu.on.ca/Inspection/Details/7b115700-ed44-41c0-b07c-4502195a0d6e,http://choosewise.nwhu.on.ca/Facility/Details/eb06d190-de94-4c9f-9533-3e0e0553b6b7
